copious345	Trypeta Eximia	Trypeta eximia
copious346	B. Wrayi	Balanocarpus wrayi
copious346	Balanocarpus Hemsletanus	Balanocarpus hemsletanus
copious346	Pierrea penangiana	Pierrea penangiana
copious347	Parashorea stellata	Parashorea stellata
copious347	S. ciliata	Shorea ciliata
copious347	Shorea Maranti	Shorea maranti
copious347	Shorea stellata	Shorea stellata
copious348	Balanocarpus maximus	Balanocarpus maximus
copious348	Palaquium oblongifolium	Palaquium oblongifolium
copious348	S. Acuminata	Shorea acuminata
copious348	S. Oprosula	Shorea oprosula
copious348	Shorea ciliata	Shorea ciliata
copious349	Amphimetra tessellata	Amphimetra tessellata
copious349	Cenometra bella	Cenometra bella
copious349	Colobometra perspinosa	Colobometra perspinosa
copious349	D. brevicirra	Decametra brevicirra
copious349	D. mylitta	Decametra mylitta
copious349	D. parva	Decametra parva
copious349	Decametra brevicirra	Decametra brevicirra
copious349	Decametra parva	Decametra parva
copious349	Himerometra robustipinna	Himerometra robustipinna
copious349	Lamprometra palmata	Lamprometra palmata
copious349	Stephanometra indica	Stephanometra indica
copious349	Stephanometra spinipinna	Stephanometra spinipinna
copious350	Balanocarpus Curtisii	Balanocarpus curtisii
copious350	Dryobalanops aromatica	Dryobalanops aromatica
copious350	H. mengarawan	Hopea mengarawan
copious350	Hopea mengarawan	Hopea mengarawan
copious351	S. leprosula	Shorea leprosula
copious351	S. oracteolata	Shorea oracteolata
copious351	Shorea bracteolata	Shorea bracteolata
copious351	Shorea rigida	Shorea rigida
copious351	Shorea sericea	Shorea sericea
copious352	Caryophyllia horologium	Caryophyllia horologium
copious352	Euphyllia sp.	Euphyllia sp.
copious352	Fungia scutaria	Fungia scutaria
copious352	Labellum fragile	Labellum fragile
copious352	O. tenella	Oculina tenella
copious352	Oculina robusta	Oculina robusta
copious352	Pavona frondifera	Pavona frondifera
copious352	Plerogyra sinuosa	Plerogyra sinuosa
copious352	Tubastrea aurea	Tubastrea aurea
copious353	A. decapetalum	Alangium decapetalum
copious353	A. hexapetalum	Alangium hexapetalum
copious353	A. tomentosum	Alangium tomentosum
copious353	Alangium Lamarkii	Alangium lamarkii
copious353	C. sativum	C. sativum
copious353	F. vulgare	F. vulgare
copious354	Bufo biporcatus	Bufo biporcatus
copious355	Nereis (Platynereis) integer	Nereis integer
copious355	Nereis masolocensis	Nereis masolocensis
copious355	Nereis pectinifera	Nereis pectinifera
copious355	Nereis tonffatabucnsis	Nereis tonffatabucnsis
copious355	Nereis tongatabuensis	Nereis tongatabuensis
copious356	Dipterocarpus alatus	Dipterocarpus alatus
copious356	Hydnocarpus anthelminthica	Hydnocarpus anthelminthica
copious356	Hydnocarpus castanea	Hydnocarpus castanea
copious356	Melia arborea	Melia arborea
copious356	Salix sp.	Salix sp.
copious356	Taraktogenos hurzii	Taraktogenos hurzii
copious357	B. utihh	B. utihh
copious357	D. crtnitus	D. crtnitus
copious357	D. Mrtus	D. mrtus
copious357	Hopea longifolia	Hopea longifolia
copious357	Hopea malabariea	Hopea malabariea
copious357	Hopea racophlaea	Hopea racophlaea
copious357	Shorea parviflora	Shorea parviflora
copious357	Vatica Wallichi	Vatica wallichi
copious358	Suncus murium	Suncus murium
copious362	D. werneri	Discocharopa werneri
copious362	Discocharopa werneri	Discocharopa werneri
copious363	B. hypoleucus	B. hypoleucus
copious363	V. africana	V. africana
copious363	V. africana var. liypoleuca	V. africana var. liypoleuca
copious363	Y. hypoleuca	Y. hypoleuca
copious364	H. gammarus	Homarus gammarus
copious364	Homarus americanus	Homarus americanus
copious364	Nephrops norvegicus	Nephrops norvegicus
copious364	O. virilis	Orconectes virilis
copious364	Orconectes rusticus	Orconectes rusticus
copious364	P. clarkii	Procambarus clarkii
copious364	Pacifastacus leniusculus	Pacifastacus leniusculus
copious364	Procambarus spp.	Procambarus spp.
copious365	Enhalus acoroides	Enhalus acoroides
copious365	Eucheuma spinosum	Eucheuma spinosum
copious365	Halomiira philipinensis	Halomiira philipinensis
copious365	Pavona cactus	Pavona cactus
copious365	Thalassia hemprichi	Thalassia hemprichi
copious366	Stemonoporus canaliculata	Stemonoporus canaliculata
copious366	Stemonoporus canaliculatus	Stemonoporus canaliculatus
copious366	Valeria canaliculata	Valeria canaliculata
copious366	Vateria canaliculata	Vateria canaliculata
copious366	Vatica canaliculata	Vatica canaliculata
copious367	B. brevipetiolaris	Balanocarpus brevipetiolaris
copious367	B. heimii	Balanocarpus heimii
copious367	B. kitulgallensis	Balanocarpus kitulgallensis
copious367	Balanocarpus brevipetiolaris	Balanocarpus brevipetiolaris
copious367	Balanocarpus erosa	Balanocarpus erosa
copious367	Balanocarpus utilis	Balanocarpus utilis
copious367	Dioticarpus barryi	Dioticarpus barryi
copious367	Dioticarpus horryi	Dioticarpus horryi
copious367	Hopea longifolia	Hopea longifolia
copious367	Hopea wigh	Hopea wigh
copious368	G. Barbadense	Gossypium barbadense
copious368	G. Capas	Gossypium capas
copious368	G. Indica	Gossypium indica
copious368	Gossypium herbaceum	Gossypium herbaceum
copious369	Litsaea luzonica	Litsaea luzonica
copious369	Sezegleewia higonensis	Sezegleewia higonensis
copious369	Sgmphorema luzonica	Sgmphorema luzonica
copious369	Symjjhorema invohicrahtm	Symjjhorema invohicrahtm
copious369	Symphorema involucratum	Symphorema involucratum
copious370	B. zeylanicus	Balanocarpus zeylanicus
copious370	Balanocarpus zeylanicus	Balanocarpus zeylanicus
copious370	Shorea brevipetiolaris	Shorea brevipetiolaris
copious371	Agrostis matrella	Agrostis matrella
copious371	Anthistiria junghuhniana	Anthistiria junghuhniana
copious371	Anthoxanthum indicum	Anthoxanthum indicum
copious371	Osterdammia matrella	Osterdammia matrella
copious371	Perotis glabrata	Perotis glabrata
copious371	Perotis hordeiformis	Perotis hordeiformis
copious371	Perotis indica	Perotis indica
copious371	Perotis latifolia	Perotis latifolia
copious371	Perotis rara	Perotis rara
copious371	Stipes ctrguens	Stipes ctrguens
copious371	T. arguens	Themeda arguens
copious371	Themeda frondosa	Themeda frondosa
copious371	Xystidium barbatum	Xystidium barbatum
copious371	Xystidium maritimum	Xystidium maritimum
copious371	Zoisia matrella	Zoisia matrella
copious371	Zoysia pungens	Zoysia pungens
copious372	S. elegans	Stemonoporus elegans
copious372	S. lancifolius	Stemonoporus lancifolius
copious372	Stemonoporus gardneri	Stemonoporus gardneri
copious372	Vateria gardneri	Vateria gardneri
copious372	Vatica gardneri	Vatica gardneri
copious373	G. minuta	Gazza minuta
copious373	Gazza achlamys	Gazza achlamys
copious373	L. brevirostris	Leiognathus brevirostris
copious373	L. elongatus	Leiognathus elongatus
copious373	L. equulus	Leiognathus equulus
copious373	L. nuchalis	Leiognathus nuchalis
copious373	L. rivulatus	Leiognathus rivulatus
copious373	L. splendens	Leiognathus splendens
copious373	Leiognathus bindus	Leiognathus bindus
copious373	Leiognathus fasciatus	Leiognathus fasciatus
copious373	P. leiognathi	P. leiognathi
copious373	Sccutor insidiator	Sccutor insidiator
copious375	Apomys littoralis	Apomys littoralis
copious375	Batomys salomonseni	Batomys salomonseni
copious375	Cervus mariannus	Cervus mariannus
copious375	Ptenochirus minor	Ptenochirus minor
copious375	Rattus everetti	Rattus everetti
copious375	Sus barbatus	Sus barbatus
copious376	Arenga obtusiloba	Arenga obtusiloba
copious376	Artocarpus polyphemia	Artocarpus polyphemia
copious376	Caryota mitis	Caryota mitis
copious376	D. pulcherrimus	Dipterocarpus pulcherrimus
copious376	Ficus pyrifolia	Ficus pyrifolia
copious376	Oncosperma horrida	Oncosperma horrida
copious376	Orania macrocladiis	Orania macrocladiis
copious376	Teysmannia altifrons	Teysmannia altifrons
copious376	Tristania Whitiana	Tristania whitiana
copious377	Hopea Maranti	Hopea maranti
copious377	Shobea eximia	Shobea eximia
copious377	Shorea sub-lacunosa	Shorea sublacunosa
copious377	Vatica eximia	Vatica eximia
copious377	Vatica sub-lacunosa	Vatica sublacunosa
copious378	Hopea glabra	Hopea glabra
copious378	Hopea parviltora	Hopea parviltora
copious378	Hopea parviflora	Hopea parviflora
copious378	H. parviflora	Hopea parviflora
copious378	Hopea wightiana	Hopea wightiana
copious378	Hopea wightiana var. glabra	Hopea wightiana var. glabra
copious378	S. canara	S. canara
copious379	P. stapfianus	Pachynocarpus stapfianus
copious379	P. wallichii	Pachynocarpus wallichii
copious379	Pachynocarpus wallichii	Pachynocarpus wallichii
copious379	S. eximia	Shorea eximia
copious379	Shorea Hemsleyana	Shorea hemsleyana
copious379	Shorea leprosula	Shorea leprosula
copious381	Turnix whiteheadi	Turnix whiteheadi
copious381	Turnix worcesteri	Turnix worcesteri
copious382	Stemonoporus affinis	Stemonoporus affinis
copious382	Valeria affinis	Valeria affinis
copious382	Vateria affinis	Vateria affinis
copious382	Vatica thwaitesii	Vatica thwaitesii
copious383	Pachynocarpus Wallichii	Pachynocarpus wallichii
copious383	S. bracteolata	Shorea bracteolata
copious383	Shorea Curtisii	Shorea curtisii
copious383	Shorea leprosula	Shorea leprosula
copious383	Shorea macroptera	Shorea macroptera
copious385	Hydrocotyle asiatica	Hydrocotyle asiatica
copious386	Charonia tritonis	Charonia tritonis
copious387	M. marlina	M. marlina
copious387	M. mitsukurii	M. mitsukurii
copious388	Tetraplurus angustirostris	Tetraplurus angustirostris
copious389	Averrhoa Bilimbi	Averrhoa bilimbi
copious389	Averrhoa Carambola	Averrhoa carambola
copious390	D. ruminata	D. ruminata
copious390	Pachynocarpus Stapfianus	Pachynocarpus stapfianus
copious390	V. Wallicliii	Vatica wallicliii
copious390	Vatica ruminata	Vatica ruminata
copious390	Vatica verrucosa	Vatica verrucosa
copious391	Dilleniacea nervosa	Dilleniacea nervosa
copious391	Shorea Thiseltoni	Shorea thiseltoni
copious392	S. bracteolata	Shores bracteolata
copious392	S. gratissima	Shores gratissima
copious392	S. gibbosa	Shores gibbosa
copious392	S. leprosula	Shores leprosula
copious392	S. macroptera	Shores macroptera
copious392	S. pauciflora	Shores pauciflora
copious392	S. rigida	Shores rigida
copious392	S. robusta	Shores robusta
copious392	Shores gibbosa	Shores gibbosa
copious392	Shores macroptera	Shores macroptera
copious393	F. petimba	Fistularia petimba
copious393	Formio Parastromateus	Formio parastromateus
copious393	Genes argyreus	Genes argyreus
copious393	Xystaema argyreum	Xystaema argyreum
copious395	Shorea obtusa	Shorea obtusa
copious396	Pentacme malatana	Pentacme malatana
copious397	Lansium domesticity	Lansium domesticity
copious397	R. Merrill	R. merrill
copious398	D. Dyeri	Dipterocarpus dyeri
copious398	D. grandiflorus	Dipterocarpus grandiflorus
copious398	D. Griffithii	Dipterocarpus griffithii
copious398	D. motleyanus	Dipterocarpus motleyanus
copious398	D. pterygocalyx	Dipterocarpus pterygocalyx
copious398	D. retusus	Dipterocarpus retusus
copious398	D. trinervis	Dipterocarpus trinervis
copious398	Dipterocarpus griffithii	Dipterocarpus griffithii
copious398	Dipterocarpus kunstleri	Dipterocarpus kunstleri
copious398	Mocanera grandiflora	Mocanera grandiflora
copious399	Paioia siciuensis	Paioia siciuensis
copious399	Panulirus argus	Panulirus argus
copious399	Pavona clavus	Pavona clavus
copious399	Pavona sp.	Pavona sp.
copious399	Pedum spondyloideum	Pedum spondyloideum
copious399	Penaeus sp.	Penaeus sp.
copious399	Phyllangia amencana	Phyllangia amencana
copious399	Physalia sp.	Physalia sp.
copious399	Pinctada margaritifera	Pinctada margaritifera
copious399	Platax orbicularis	Platax orbicularis
copious399	Plectorhinchus orientalis	Plectorhinchus orientalis
copious399	Plectropomus leopardus	Plectropomus leopardus
copious399	Plexaura flexuosa	Plexaura flexuosa
copious399	Plexaura homomalla	Plexaura homomalla
copious399	Plexaura sp.	Plexaura sp.
copious399	Pocillopora damicornis	Pocillopora damicornis
copious399	Pocillopora effusus	Pocillopora effusus
copious399	Pocillopora elegans	Pocillopora elegans
copious399	Pocillopora sp.	Pocillopora sp.
copious399	Pomacanthus arcuatus	Pomacanthus arcuatus
copious399	Pomacanthus sexstriatus	Pomacanthus sexstriatus
copious399	Pontes arnaudi	Pontes arnaudi
copious399	Pontes asteroides	Pontes asteroides
copious399	Pontes heronensis	Pontes heronensis
copious399	Pontes lichen	Pontes lichen
copious399	Pontes lobata	Pontes lobata
copious399	Pontes panamensis	Pontes panamensis
copious399	Pontes pontes	Pontes pontes
copious399	Pontes spp.	Pontes spp.
copious399	Pontes sverdrupi	Pontes sverdrupi
copious400	Gymnosarda pelamis	Gymnosarda pelamis
copious400	Nesogrammus piersoni	Nesogrammus piersoni
copious400	Rachycentron canadus	Rachycentron canadus
copious400	S. colias	Scomber colias
copious400	S. microlepidotus	Scomber microlepidotus
copious400	Scomber brachysomus	Scomber brachysomus
copious400	Scomber japonicus	Scomber japonicus
copious400	Scomber microlepidotus	Scomber microlepidotus
copious401	Palaemon acanthurus	Palaemon acanthurus
copious401	Palaemon sundaicus	Palaemon sundaicus
copious402	Aiidamia pacifica	Aiidamia pacifica
copious402	Cyprea monela	Cyprea monela
copious402	Millepora sp.	Millepora sp.
copious402	Montipora sp.	Montipora sp.
copious402	Pachyseris sp.	Pachyseris sp.
copious402	Pocillopora sp.	Pocillopora sp.
copious402	Porites sp.	Porites sp.
copious402	Seriate pora	Seriate pora
copious402	Themada Triandra	Themada triandra
copious403	Acrocephalus sorgophilus	Acrocephalus sorgophilus
copious403	Antigone sharpei	Antigone sharpei
copious403	Astur cuculoides	Astur cuculoides
copious403	Chelidon dasypus	Chelidon dasypus
copious403	Chrysomitris spinus	Chrysomitris spinus
copious403	Clivicola riparia	Clivicola riparia
copious403	Eudynamis frater	Eudynamis frater
copious403	Fringilla montifringilla	Fringilla montifringilla
copious403	Hyloterpe fallax	Hyloterpe fallax
copious403	Macropygia phaea	Macropygia phaea
copious403	Mareca penelope	Mareca penelope
copious403	Otus calayensis	Otus calayensis
copious403	Otus cuyensis	Otus cuyensis
copious403	Polionetta zonorhyncha	Polionetta zonorhyncha
copious403	Saxicola oenanthe	Saxicola oenanthe
copious403	Sphenocercus formosa	Sphenocercus formosa
copious403	Spodiopsar sericeus	Spodiopsar sericeus
copious403	Sterna fluviatilis	Sterna fluviatilis
copious403	Turdus pallidus	Turdus pallidus
copious403	Turnix worcesteri	Turnix worcesteri
copious403	Zosterops flavissima	Zosterops flavissima
copious404	A. cavicauda	Anilocra cavicauda
copious404	A. clupei	Anilocra clupei
copious404	A. leptosoma	Anilocra leptosoma
copious404	Anilocra alloceraea	Anilocra alloceraea
copious404	Anilocra cavicauda	Anilocra cavicauda
copious404	Anilocra clupei	Anilocra clupei
copious404	Anilocra leptosoma	Anilocra leptosoma
copious404	Anilocra prionuri	Anilocra prionuri
copious404	Anilocra sp.	Anilocra sp.
copious404	Anilocra species	Anilocra species
copious404	Engraulis japonicus	Engraulis japonicus
copious404	Sardinella zunasi	Sardinella zunasi
copious404	Spratelloides gracilis	Spratelloides gracilis
copious405	L. inermis	Lawsonia inermis
copious405	L. spinosa	Lawsonia spinosa
copious405	Lawsonia alba	Lawsonia alba
copious406	Stemonoporus rigidus	Stemonoporus rigidus
copious406	Vateria rigida	Vateria rigida
copious407	Dipterocarpus affinis	Dipterocarpus affinis
copious407	Dipterocarpus lasiopodus	Dipterocarpus lasiopodus
copious407	Dipterocarpus pilosus	Dipterocarpus pilosus
copious407	Hopea acuminata	Hopea acuminata
copious407	Shorea polysperma	Shorea polysperma
copious408	D. tempehes	Dipterocarpus tempehes
copious408	Dipterocarpus alatus	Dipterocarpus alatus
copious408	Dipterocarpus apterus	Dipterocarpus apterus
copious408	Dryobalanops oblongifolius	Dryobalanops oblongifolius
copious408	Isoptera borneensis	Isoptera borneensis
copious408	S. palemhanica	Shorea palemhanica
copious408	S. seminis	Shorea seminis
copious408	S. splendida	Shorea splendida
copious408	S. sumatrana	Shorea sumatrana
copious408	Shorea albida	Shorea albida
copious408	Shorea curtisii	Shorea curtisii
copious408	Shorea macrophylla	Shorea macrophylla
copious408	Shorea seminis	Shorea seminis
copious408	V. rassak	Vatica rassak
copious408	V. umbonata	Vatica umbonata
copious408	Vatica pauciflora	Vatica pauciflora
copious410	Paradoxurus hermaphroditus philippinensis	Paradoxurus hermaphroditus subsp. philippinensis
copious410	Viverra tangalunga	Viverra tangalunga
copious411	S. bracteolata	S. bracteolata
copious411	Shorea bracteolata	Shorea bracteolata
copious411	Shorea foveolata	Shorea foveolata
copious411	Shorea glauca	Shorea glauca
copious413	H. Dryobalanoides	H. dryobalanoides
copious413	H. Dryobalanoides	Hopea dryobalanoides
copious413	H. intermedia	Hopea intermedia
copious413	H. Mengarawun	Hopea mengarawun
copious413	H. micrantha	H. micrantha
copious413	H. micrantha	Hopea micrantha
copious413	Hopea Dryobalanoides	Hopea dryobalanoides
copious413	Hopea intermedia	Hopea intermedia
copious413	Petalandra micrantha	Petalandra micrantha
copious413	Shorea parvifolia	Shorea parvifolia
copious414	B. Curtisii	B. curtisii
copious414	Balanocakits anomalus	Balanocakits anomalus
copious414	L. alanocarpus	L. alanocarpus
copious414	Richetia penangiana	Richetia penangiana
copious415	C. alternans	C. alternans
copious415	C. aneitensis	C. aneitensis
copious415	C. dulitensis	C. dulitensis
copious415	C. moluccana	C. moluccana
copious415	C. sarawakensis	C. sarawakensis
copious415	G. leucotricha	G. leucotricha
copious415	G. macgregorii	G. macgregorii
copious415	G. orientalis	G. orientalis
copious415	G. polypoda	G. polypoda
copious417	H. frenatiis	Hemidactylus frenatiis
copious417	Hemidactylus craspedotus	Hemidactylus craspedotus
copious417	Hemidactylus tristis	Hemidactylus tristis
copious417	Mimetozoon craspedotus	Mimetozoon craspedotus
copious417	Mimetozoon floweri	Mimetozoon floweri
copious418	Afzelia bijuga	Afzelia bijuga
copious418	Anisoptera polyandra	Anisoptera polyandra
copious418	Garcinia sp.	Garcinia sp.
copious418	Hopea papuana	Hopea papuana
copious418	Hoped papuana	Hoped papuana
copious418	Vatica papuana	Vatica papuana
copious419	Acrostichum aureum	Acrostichum aureum
copious419	B. acutangula	Barringtonia acutangula
copious419	B. acutangula ssp. spicata	Barringtonia acutangula subsp. spicata
copious419	Barringtonia conoidea	Barringtonia conoidea
copious419	Barringtonia spicata	Barringtonia spicata
copious419	Derris heptaphylla	Derris heptaphylla
copious419	Dipterocarpus oblongifolius	Dipterocarpus oblongifolius
copious419	E. fastigiata	Eugenia fastigiata
copious419	E. muelleri	Eugenia muelleri
copious419	E. pseudosubtilis	Eugenia pseudosubtilis
copious419	E. spicata	Eugenia spicata
copious419	E. valdevenosa	Eugenia valdevenosa
copious419	Elaeocarpus macrocerus	Elaeocarpus macrocerus
copious419	Eugenia cerina	Eugenia cerina
copious419	Eugenia densiflora	Eugenia densiflora
copious419	F. crassiramea	Ficus crassiramea
copious419	F. microcarpa	Ficus microcarpa
copious419	F. sundaica	Ficus sundaica
copious419	Ficus calophylla	Ficus calophylla
copious419	Gardenia tubijera	Gardenia tubijera
copious419	Grewia tomentosa	Grewia tomentosa
copious419	Lagerstroemia ovalifolia	Lagerstroemia ovalifolia
copious419	Lagerstroemia speciosa	Lagerstroemia speciosa
copious419	Mallotus floribundus	Mallotus floribundus
copious419	Mesua ferruginea	Mesua ferruginea
copious419	Millettia hemsleyana	Millettia hemsleyana
copious419	Polyalthia sclerophylla	Polyalthia sclerophylla
copious419	Pongamia pinnata	Pongamia pinnata
copious419	Securinega nipa	Securinega nipa
copious419	Securinega pinang	Securinega pinang
copious419	Securinega virosa	Securinega virosa
copious419	T. akara	Tetracera akara
copious419	T. indica	Tetracera indica
copious419	Vatica wallichii	Vatica wallichii
copious420	A. fulica	Achatina fulica
copious420	Achatina fulica	Achatina fulica
copious420	Anguispira picta	Anguispira picta
copious420	Catinella arenaria	Catinella arenaria
copious420	Elona quimperiana	Elona quimperiana
copious420	Euglandina rosea	Euglandina rosea
copious420	Gonads quadrilateralis	Gonads quadrilateralis
copious420	Liguus sp.	Liguus sp.
copious420	Succinea ovalis chittenangoensis	Succinea ovalis subsp. chittenangoensis
copious420	T. indica	Tetracera indica
copious420	Trichia sp.	Trichia sp.
copious420	Trochoidea geyeri	Trochoidea geyeri
copious420	Truncatellidae arcyensis	Truncatellidae arcyensis
copious420	V. angustior	Vertigo angustior
copious420	V. genesis	Vertigo genesis
copious420	V. geyeri	Vertigo geyeri
copious420	V. moulinsiana	Vertigo moulinsiana
copious420	Vallonia sp.	Vallonia sp.
copious421	Stemonoporus moonii	Stemonoporus moonii
copious421	Valeria acuminata	Valeria acuminata
copious421	Valeria jucunda	Valeria jucunda
copious421	Valeria moonii	Valeria moonii
copious421	Vateria acuminate	Vateria acuminate
copious421	Vateria moonii	Vateria moonii
copious421	Vatica moonii	Vatica moonii
copious422	Plectropomus oligacanldius	Plectropomus oligacanldius
copious422	Plectropomus sp.	Plectropomus sp.
copious423	S. ceylanicus	Stemonoporus ceylanicus
copious423	S. scalarinervis	S. scalarinervis
copious423	Stemonoporus ceylanicus	Stemonoporus ceylanicus
copious423	Stemonoporus macrophyllus	Stemonoporus macrophyllus
copious423	S. scalarinervis	Stemonoporus scalarinervis
copious423	Stemonoporus wightii	Stemonoporus wightii
copious423	Stemonoporus wrightii	Stemonoporus wrightii
copious423	Valeria ceylanica	Valeria ceylanica
copious423	Valeria wightii	Valeria wightii
copious423	Vateria ceylanica	Vateria ceylanica
copious423	Vateria wightii	Vateria wightii
copious423	Vatica wightii	Vatica wightii
copious425	Caryolobis indica	Caryolobis indica
copious425	D. glandulosus	Dipterocarpus glandulosus
copious425	D. hispidus	Dipterocarpus hispidus
copious425	Dipterocarpus Zeylanicus	Dipterocarpus zeylanicus
copious425	Doona congestiflora	Doona congestiflora
copious425	Doona cordifolia	Doona cordifolia
copious425	Doona trapezifolia	Doona trapezifolia
copious425	Doona Zeylanica	Doona zeylanica
copious425	Kleinhovia hospita	Kleinhovia hospita
copious425	Pterocarpus Indicus	Pterocarpus indicus
copious425	Pterospernum Indicum	Pterospernum indicum
copious425	Shorea oblongifolia	Shorea oblongifolia
copious425	Shorea stipularis	Shorea stipularis
copious427	C. batrachus	Clarias batrachus
copious427	C. macrocephalus	Clarias macrocephalus
copious427	Clarias batrachus	Clarias batrachus
copious427	Clarias macrocephalus	Clarias macrocephalus
copious427	Clarias species	Clarias species
copious428	Canarium commune	Canarium commune
copious428	T. mauritian	Terminalia mauritian
copious428	T. moluccana	Terminalia moluccana
copious428	Terminalia Catappa	Terminalia catappa
copious429	Doona zeylanica	Doona zeylanica
copious430	H. intermedia	Hopea intermedia
copious430	H. Mengarawan	Hopea mengarawan
copious430	Hopea cemua	Hopea cemua
copious430	Hopea dryobalanoides	Hopea dryobalanoides
copious430	Hopea micrantha	Hopea micrantha
copious430	Shorea parviflora	Shorea parviflora
copious431	Shorea ciliata	Shorea ciliata
copious432	A. plumosus	Asparagus plumosus
copious432	A. racemosus	Asparagus racemosus
copious432	A. sprengeri	Asparagus sprengeri
copious432	Aloe hyacinthoides	Aloe hyacinthoides
copious432	Asparagus cochinchinensis	Asparagus cochinchinensis
copious432	Asparagus declinatus	Asparagus declinatus
copious432	Asparagus lucidus	Asparagus lucidus
copious432	Asparagus lucidus var. dolichocladus	Asparagus lucidus var. dolichocladus
copious432	Asparagus officinalis	Asparagus officinalis
copious432	Asparagus tournefort	Asparagus tournefort
copious432	Cordyline hyacinthoides	Cordyline hyacinthoides
copious432	Cordyline roxburghiana	Cordyline roxburghiana
copious432	Disporum luzoniense	Disporum luzoniense
copious432	Disporum pullum	Disporum pullum
copious432	Liriope brachyphylla	Liriope brachyphylla
copious432	Melanthium cochinchinense	Melanthium cochinchinense
copious432	Sansevieria grandicuspis	Sansevieria grandicuspis
copious432	Sansevieria guineensis	Sansevieria guineensis
copious432	Sansevieria roxburghiana	Sansevieria roxburghiana
copious432	Sansevieria Thunberg	Sansevieria thunberg
copious432	Sansevieria zeylanica	Sansevieria zeylanica
copious432	Sp. esparrago	Asparagus esparrago
copious433	Acropora spp.	Acropora spp.
copious433	Millepora sp.	Millepora sp.
copious434	D. crinitus	Dipterocarpus crinitus
copious434	D. hirtus	D. hirtus
copious434	D. Tamparan	D. tamparan
copious434	Dipterocarpus scortechinii	Dipterocarpus scortechinii
copious434	Dipterocarpus skinneri	Dipterocarpus skinneri
copious435	Fonioiiii leucobalia	Fonioiiii leucobalia
copious435	Fordonia leucobalia	Fordonia leucobalia
copious435	Homalopsis leucobalia	Homalopsis leucobalia
copious436	Zosterops nigrorum aureiloris	Zosterops nigrorum subsp. aureiloris
copious436	Zosterops nigrorum sierramadrensis	Zosterops nigrorum subsp. sierramadrensis
copious437	Asatliis philippinensis	Asatliis philippinensis
copious437	S. patenti	Symplocos patenti
copious437	Symplocos Elmeri	Symplocos elmeri
copious437	Symplocos feitugiiica	Symplocos feitugiiica
copious437	Symplocos feitugiiica var. salaccensis	Symplocos feitugiiica var. salaccensis
copious437	Symplocos polyandra	Symplocos polyandra
copious438	Acerodon jubatus	Acerodon jubatus
copious438	Alionycteris paucidentata	Alionycteris paucidentata
copious438	Eonycteris spelaea	Eonycteris spelaea
copious438	Haplonycteris fischeri	Haplonycteris fischeri
copious438	Megaerops ecaudatus	Megaerops ecaudatus
copious438	Ptenochirus minor	Ptenochirus minor
copious438	Pteropus vampyrus	Pteropus vampyrus
copious438	Rousettus amplexicaudatus	Rousettus amplexicaudatus
copious438	Sus philippensis	Sus philippensis
copious438	Viverra tangalunga	Viverra tangalunga
copious439	Chirocentrus dorab	Chirocentrus dorab
copious439	Cypsuiinis shuns	Cypsuiinis shuns
copious439	Hemiramphus depauperatus	Hemiramphus depauperatus
copious439	Heucohnus rufescens	Heucohnus rufescens
copious439	Lepidaplois lunulatus	Lepidaplois lunulatus
copious439	Pellona filigera	Pellona filigera
copious439	Plectropomus truncafits	Plectropomus truncafits
copious439	Scatophagus argus	Scatophagus argus
copious439	Stromatnis niger	Stromatnis niger
copious439	Toxotes jaculator	Toxotes jaculator
copious440	Draco bimaculatus	Draco bimaculatus
copious440	Draco cornutus	Draco cornutus
copious440	Mabuya multifasciata	Mabuya multifasciata
copious441	Birgus latro	Birgus latro
copious441	C. japonicum	Corallium japonicum
copious441	C. konojoi	Corallium konojoi
copious441	C. secundum	Corallium secundum
copious441	Carcinoscorpius rotundicauda	Carcinoscorpius rotundicauda
copious441	Charonia tritonis	Charonia tritonis
copious441	Corallium elatius	Corallium elatius
copious441	Corallium sp.	Corallium sp.
copious441	Corallium spp.	Corallium spp.
copious441	Hippopus hippopus	Hippopus hippopus
copious441	Hippopus porcellanus	Hippopus porcellanus
copious441	Tachypleus gigas	Tachypleus gigas
copious441	Tachypleus tridentatus	Tachypleus tridentatus
copious441	Tridacna crocea	Tridacna crocea
copious441	Tridacna derasa	Tridacna derasa
copious441	Tridacna gigas	Tridacna gigas
copious441	Tridacna maxima	Tridacna maxima
copious441	Tridacna squamosa	Tridacna squamosa
copious442	Aegle Marmelos	Aegle marmelos
copious447	E. perennis	Eriocera perennis
copious447	Eriocera mansueta	Eriocera mansueta
copious447	Pachyrrhina laconica	Pachyrrhina laconica
copious447	T. pedata	Tipula pedata
copious447	Tipula pedata	Tipula pedata
copious448	Doona gardneri	Doona gardneri
copious450	H. Curtisii	Hopea curtisii
copious450	H. intermedia	Hopea intermedia
copious450	H. micrantha	Hopea micrantha
copious450	H. nervosa	Hopea nervosa
copious450	Hopea singkawang	Hopea singkawang
copious450	S. brachyptera	Shorea brachyptera
copious450	S. Martiniana	Shorea martiniana
copious450	S. scaberrima	Shorea scaberrima
copious450	S. stenoptera	Shorea stenoptera
copious451	Bodianus maculatus	Bodianus maculatus
copious451	Plectropoma maculatum	Plectropoma maculatum
copious451	Plectropomus maculatus	Plectropomus maculatus
copious452	Culicoides (Culicoides) malaya	Culicoides malaya
