species745	PMID:21797944	ent	056	Insect Mol Biol. 20(5):637-49, 2011
species746	PMID:21182522	zoo	046	J Anim Ecol. 80(2):456-65, 2011
species747	PMID:21689183	ent	046	Insect Mol Biol. 20(4):447-56, 2011
species748	PMID:21689185	ent	048	Insect Mol Biol. 20(4):465-91, 2011
species749	PMID:21371747	med	064	Lancet. 377(9770):1019-31, 2011
species750	PMID:21036392	med	010	Lancet. 377(9770):1032-45, 2011
species751	PMID:20819175	bot	052	New Phytol. 189(1):135-47, 2011
species752	PMID:21601645	myc	090	Fungal Genet Biol. 48(8):793-805, 2011
species753	PMID:21029232	ent	015	Insect Mol Biol. 20(1):87-95, 2011
species754	PMID:21039480	zoo	025	J Anim Ecol. 80(1):259-69, 2011
species755	PMID:20971898	bac	003	J Bacteriol. 193(1):225-35, 2011
species756	PMID:20971899	bac	004	J Bacteriol. 193(1):246-64, 2011
species757	PMID:20692868	pro	010	Protist. 162(1):14-32, 2011
species758	PMID:21354373	med	059	Lancet Oncol. 12(7):703-8, 2011
species759	PMID:21511047	myc	079	Fungal Genet Biol. 48(9):858-65, 2011
species760	PMID:21511048	myc	080	Fungal Genet Biol. 48(8):823-30, 2011
species761	PMID:21526926	ent	071	J Insect Sci. 11:12, 2011
species762	PMID:21526927	ent	092	J Insect Sci. 11:11, 2011
species763	PMID:21526929	ent	074	J Insect Sci. 11:18, 2011
species764	PMID:21526930	ent	095	J Insect Sci. 11:19, 2011
species765	PMID:21526935	ent	079	J Insect Sci. 11:30, 2011
species766	PMID:20933016	vir	010	J Virol Methods. 171(1):34-9, 2011
species767	PMID:21147038	med	018	Lancet Neurol. 10(2):187-98, 2011
species768	PMID:20831647	bot	054	New Phytol. 189(1):229-40, 2011
species769	PMID:21295520	pro	028	Protist. 162(3):525-41, 2011
species770	PMID:21097628	bac	064	J Bacteriol. 193(2):506-15, 2011
species771	PMID:21250989	zoo	056	J Anim Ecol. 80(3):650-6, 2011
species772	PMID:21250990	zoo	057	J Anim Ecol. 80(3):586-94, 2011
species773	PMID:21320625	myc	064	Fungal Genet Biol. 48(7):651-60, 2011
species774	PMID:21241331	bot	046	Plant Cell Environ. 34(5):752-63, 2011
species775	PMID:20935092	bac	002	J Bacteriol. 193(4):1018-20, 2011
species776	PMID:21155772	zoo	041	J Anim Ecol. 80(2):484-94, 2011
species777	PMID:21169482	bac	096	J Bacteriol. 193(5):1201-11, 2011
species778	PMID:21281728	myc	061	Fungal Genet Biol. 48(4):359-69, 2011
species779	PMID:19667393	pro	041	Int J Syst Evol Microbiol. 61(Pt 1):53-9, 2011
species780	PMID:21251017	bot	098	Plant Cell Environ. 34(4):554-64, 2011
species781	PMID:21084112	med	013	Lancet. 377(9768):849-62, 2011
species782	PMID:21037009	bac	032	J Bacteriol. 193(1):75-81, 2011
species783	PMID:21453780	myc	077	Fungal Genet Biol. 48(7):731-40, 2011
species784	PMID:21075925	bac	045	J Bacteriol. 193(4):804-14, 2011
species785	PMID:21075926	bac	046	J Bacteriol. 193(2):340-8, 2011
species786	PMID:21075928	bac	048	J Bacteriol. 193(2):527-39, 2011
species787	PMID:20154329	pro	051	Int J Syst Evol Microbiol. 61(Pt 1):76-80, 2011
species788	PMID:20154330	pro	052	Int J Syst Evol Microbiol. 61(Pt 1):65-70, 2011
species789	PMID:20154332	pro	054	Int J Syst Evol Microbiol. 61(Pt 1):60-4, 2011
species790	PMID:21227492	med	033	Lancet. 377(9764):505-15, 2011
species791	PMID:21296615	med	052	Lancet Oncol. 12(5):489-95, 2011
species792	PMID:20825577	bot	005	Plant Cell Environ. 34(1):52-64, 2011
species793	PMID:21241326	bot	041	f Cell Environ. 34(5):705-16, 2011
species794	PMID:21241327	bot	042	Plant Cell Environ. 34(4):690-703, 2011
species795	PMID:21241329	bot	044	Plant Cell Environ. 34(5):729-37, 2011
species796	PMID:21241330	bot	095	Plant Cell Environ. 34(5):738-51, 2011
species797	PMID:21195251	med	028	Lancet. 377(9759):74-84, 2011
species798	PMID:21241332	bot	047	Plant Cell Environ. 34(5):764-77, 2011
species799	PMID:21401591	zoo	079	J Anim Ecol. 80(4):710-30, 2011
species800	PMID:21401593	zoo	081	J Anim Ecol. 80(4):844-53, 2011
